customer,acct_id,acct_nm,OU Mapping,Customer Usage Category,tenure_segment,Low Consumption Customer,cust_crr_classification,Data Date,customer_dc_aov,cust_data_cloud_crr,Account Count,Count,Acct_ID_18
UNITED METHODIST CHURCH,0013000000hIetp,United Methodist Communications,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000000hIetpAAC
UNITED METHODIST CHURCH,0013000000hIetp,United Methodist Communications,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000000hIetpAAC
UNITED METHODIST CHURCH,0013000000hIetp,United Methodist Communications,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000000hIetpAAC
UNITED METHODIST CHURCH,0013000000hIetp,United Methodist Communications,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000000hIetpAAC
UNITED NETWORK FOR ORGAN SHARING,001ed000006RbHl,United Network for Organ Sharing,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000006RbHlAAK
"UNITED RENTALS, INC.",00130000000jwXP,"United Rentals, Inc.*",,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,00130000000jwXPAAY
"UNITED SERVICE ORGANIZATIONS, INC.",0013y00001h6GEY,United Service Organizations-CRM,,No Production Usage,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001h6GEYAA2
UNITED SERVICES AUTOMOBILE ASSOCIATION,0013000000hMbXo,USAA (Enterprise),,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000hMbXoAAK
UNITED SERVICES AUTOMOBILE ASSOCIATION,0013000000hMbXo,USAA (Enterprise),,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000hMbXoAAK
"UNITED SITE SERVICES, INC.",00130000007Ela7,"United Site Services, Inc.",,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000007Ela7AAC
UNITED SOCCER LEAGUE,0013000000RXbjc,United Soccer League,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000RXbjcAAD
UNITED STATES DEPARTMENT OF TRANSPORTATION,0013000000AbLTx,US Govt- Department of Transportation*,,N/A,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000AbLTxAAN
UNITED STATES DEPARTMENT OF TRANSPORTATION,0013000000AbLTx,US Govt- Department of Transportation*,,N/A,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000AbLTxAAN
UNITED STATES DEPARTMENT OF TRANSPORTATION,0013000000AbLTx,US Govt- Department of Transportation*,,N/A,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000AbLTxAAN
UNITED STATES DEPARTMENT OF TRANSPORTATION,0013000000AbLU2,**Federal Aviation Administration,,N/A,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000AbLU2AAN
UNITED STATES DEPARTMENT OF TRANSPORTATION,0013000000AbLU2,**Federal Aviation Administration,,N/A,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000AbLU2AAN
UNITED STATES DEPT OF STATE,0013000000ZkfiX,Department of State - Diplomatic Technology Growth & Data Cloud,,Segment/Predict,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000ZkfiXAAR
UNITED STATES DEPT OF STATE,0013000000ZkfiX,Department of State - Diplomatic Technology Growth & Data Cloud,,Segment/Predict,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000ZkfiXAAR
UNITED STATES DEPT OF TREASURY,0013000000BpKwG,Federal Retirement Thrift Investment Board,,N/A,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000BpKwGAAV
UNITED STATES POSTAL SERVICE,0013000000ITpti,United States Postal Service (USPS Main Org),,N/A,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000ITptiAAD
UNITED THERAPEUTICS CORPORATION,0013y00001cSSsO,UNITED THERAPEUTICS - Marketing Cloud (DNC),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cSSsOAAW
UNITED THERAPEUTICS CORPORATION,0013y00001cSSsO,UNITED THERAPEUTICS - Marketing Cloud (DNC),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cSSsOAAW
UNITED THERAPEUTICS CORPORATION,0013y00001cSSsO,UNITED THERAPEUTICS - Marketing Cloud (DNC),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cSSsOAAW
UNITED VERTICAL GROUP,001ed00000P2RDq,United Vertical Group,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000P2RDqAAN
UNITED WAY BRITISH COLUMBIA,0013y00001fDeN0,United Way British Columbia (2nd Org),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fDeN0AAK
UNITED WAY BRITISH COLUMBIA,0013y00001fDeN0,United Way British Columbia (2nd Org),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fDeN0AAK
UNITED WAY OF CALGARY AND AREA (NPSP),0013y00001fDbl7,United Way of Calgary and Area,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fDbl7AAC
UNITED WAY OF CALGARY AND AREA (NPSP),0013y00001fDbl7,United Way of Calgary and Area,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fDbl7AAC
UNITED WAY OF CANADA CENTRAIDE CANADA,0010M00001Wa6HQ,United Way East Ontario,,No Production Usage,9-12 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001Wa6HQQAZ
UNITEDHEALTH GROUP INCORPORATED,0013000000GtvcC,"Optum Technology, Inc.",,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000GtvcCAAR
UNITEDHEALTH GROUP INCORPORATED,0013000000GtvcC,"Optum Technology, Inc.",,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000GtvcCAAR
UNITEX ITALIA SRL,001ed00000iymut,UNITEX ITALIA SRL,,Activate Anywhere,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000iymutAAA
UNITY SOFTWARE INC.,0013000001CAFzX,IronSource LTD,,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001CAFzXAAX
UNIVEREXPORT DOO NOVI SAD,0013y00001dxz8l,UNIVEREXPORT DOO,,No Production Usage,9-12 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001dxz8lAAA
UNIVERSAL DE DEPORTES,001ed00000Ke7NS,Universal de Deportes,,Unified/Harmonized,3-6 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,001ed00000Ke7NSAAZ
UNIVERSAL POST INC.,0013000000Ra14R,UNIVERSAL POST INC.,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000Ra14RAAR
UNIVERSIDAD DE DEUSTO,0013000000hIpwZ,ASOCIACIÓN ALUMNI DBA,,Activate Anywhere,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000hIpwZAAS
UNIVERSIDAD DE DEUSTO,0013000000hIpwZ,ASOCIACIÓN ALUMNI DBA,,Activate Anywhere,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000hIpwZAAS
"UNIVERSIDAD IBEROAMERICANA, A.C. RFC: UIB540920IT3",0013000000HklfU,"Universidad Iberoamericana, A.C. RFC: UIB540920IT3",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000HklfUAAR
UNIVERSITY COLLEGE DUBLIN,0013000000ImkJ3,University College Dublin,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000ImkJ3AAJ
UNIVERSITY COLLEGE DUBLIN,0013000000ImkJ3,University College Dublin,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000ImkJ3AAJ
"UNIVERSITY HEALTH CARE, INC.",0010M00001WkRrx,"Quartz Health Solutions, Inc.",,No Production Usage,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WkRrxQAF
UNIVERSITY OF ARIZONA,0010M00001UVaOO,University of Arizona Student Services,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001UVaOOQA1
UNIVERSITY OF ARIZONA,0010M00001UVaOO,University of Arizona Student Services,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001UVaOOQA1
UNIVERSITY OF ARIZONA,0010M00001UVaOO,University of Arizona Student Services,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001UVaOOQA1
UNIVERSITY OF ARKANSAS SYSTEM,001ed00000rjEod,"The University of Arkansas Fort Smith Foundation, Inc.",,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000rjEodAAE
"UNIVERSITY OF BRITISH COLUMBIA, THE",0013000000hJd32,University of British Columbia (MAIN),,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000hJd32AAC
UNIVERSITY OF CINCINNATI,0013000000royd9,University of Cincinnati Foundation,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000royd9AAA
UNIVERSITY OF COLORADO HEALTH,0013000000RYHRW,UCHealth,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000RYHRWAA5
UNIVERSITY OF GLASGOW (CENSIS),0010M00001VKkKn,The University Court of the University of Glasgow,,No Production Usage,0-3 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001VKkKnQAL
UNIVERSITY OF KENTUCKY,0013y00001ermkY,University of Kentucky - CoSW,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001ermkYAAQ
UNIVERSITY OF KENTUCKY,0013y00001ermkY,University of Kentucky - CoSW,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001ermkYAAQ
UNIVERSITY OF LIMERICK,0013000000RafO3,University Of Limerick,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000RafO3AAJ
UNIVERSITY OF MASSACHUSETTS,0013000001L6fHj,The University of Massachusetts Office of the President,,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000001L6fHjAAJ
UNIVERSITY OF MELBOURNE,0013y00001e5x7N,University of Melbourne,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001e5x7NAAQ
UNIVERSITY OF MISSOURI SYSTEM,0013000000M1ZnL,University of Missouri - Saint Louis,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M1ZnLAAV
UNIVERSITY OF MISSOURI SYSTEM,0013000000M1ZnL,University of Missouri - Saint Louis,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M1ZnLAAV
UNIVERSITY OF MISSOURI SYSTEM,0013000000M1ZnL,University of Missouri - Saint Louis,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M1ZnLAAV
UNIVERSITY OF MISSOURI SYSTEM,0013000000RX560,The Curators of the University of Missouri,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000RX560AAD
UNIVERSITY OF MISSOURI SYSTEM,0013000000RX560,The Curators of the University of Missouri,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000RX560AAD
UNIVERSITY OF NEW MEXICO,0013y00001eU00z,University of New Mexico (Enterprise),,Activate Anywhere,3-6 Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013y00001eU00zAAC
UNIVERSITY OF ROCHESTER,001ed00000TDMA7,University of Rochester - Advancement,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000TDMA7AAP
UNIVERSITY OF ROCHESTER,001ed00000TDMA7,University of Rochester - Advancement,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000TDMA7AAP
UNIVERSITY OF TECHNOLOGY SYDNEY,0010M00001W7yiq,UNIVERSITY OF TECHNOLOGY SYDNEY,,No Production Usage,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001W7yiqQAB
UNIVERSITY OF TEXAS SYSTEM,0013y00001XzaUm,University of Texas at Austin Computer Science,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001XzaUmAAJ
UNIVERSITY OF THE DISTRICT OF COLUMBIA,0013y00001fTEdw,UDC Enterprise Wide CRM,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001fTEdwAAG
UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,0013000001GXuOp,University of Wisconsin Hospitals and Clinics Authority (aka UW Health),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001GXuOpAAL
UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,0013000001GXuOp,University of Wisconsin Hospitals and Clinics Authority (aka UW Health),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001GXuOpAAL
UNIVERSITY OF WISCONSIN SYSTEM,0013000000M1pkB,Wisconsin Foundation & Alumni Association (WFAA),,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M1pkBAAR
UNIVERSITY SYSTEM OF MARYLAND,0013y00001g8A5j,University of Maryland Global Campus - Education Cloud,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001g8A5jAAE
UNIVERSITY SYSTEM OF MARYLAND,0013y00001g8A5j,University of Maryland Global Campus - Education Cloud,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001g8A5jAAE
UNIVEST FINANCIAL CORPORATION,0013000001CDMDm,Univest Financial Corporation,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000001CDMDmAAP
UNIVEST FINANCIAL CORPORATION,0013000001CDMDm,Univest Financial Corporation,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000001CDMDmAAP
UNIWERSYTET SWPS,0013y00001YbZUf,Uniwersytet SWPS,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001YbZUfAAN
"UNLEASHED SERVICES, LLC",0013y00001cZfXN,Unleashed Brands (2nd Org),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cZfXNAA0
"UNLEASHED SERVICES, LLC",0013y00001cZfXN,Unleashed Brands (2nd Org),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cZfXNAA0
UNMIND LTD,0010M00001WY76N,Unmind Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WY76NQAT
UNMIND LTD,0010M00001WY76N,Unmind Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WY76NQAT
UNUM GROUP,00100000000nEbl,Unum Group,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00100000000nEblAAE
"UNWIRED BROADBAND, LLC",0013000000hKAuS,unWired Broadband,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000hKAuSAAW
UP EDUCATION HOLDCO LIMITED,0010M00001QqsjL,Monarch Institute,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QqsjLQAR
UP EDUCATION HOLDCO LIMITED,0010M00001QqsjL,Monarch Institute,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QqsjLQAR
"UPBOUND GROUP, INC.",0010M00001WY9g3,"Rent-A-Center Texas, L.P.",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WY9g3QAD
"UPBOUND GROUP, INC.",0010M00001WY9g3,"Rent-A-Center Texas, L.P.",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WY9g3QAD
"UPBOUND GROUP, INC.",0013000001CAAD3,"Acima Digital, LLC",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001CAAD3AAP
"UPBOUND GROUP, INC.",0013000001CAAD3,"Acima Digital, LLC",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001CAAD3AAP
UPLIFT FAMILY SERVICES,0013000000ZjacR,Pacific Clinics (Former Uplift Family Services Account),,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000ZjacRAAR
UPM-KYMMENE OYJ,0010M00001MtQU2,UPM-Kymmene Oyj (UPM Pulp),,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001MtQU2QAN
UPM-KYMMENE OYJ,0010M00001SpnZe,UPM-Kymmene Oyj (UPM Plywood),,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001SpnZeQAJ
UPM-KYMMENE OYJ,0010M00001Z0e1h,"UPM-Kymmene Oyj, IT",,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001Z0e1hQAB
UPM-KYMMENE OYJ,00130000002xLaY,UPM-Kymmene Corporation,,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002xLaYAAU
UPSIDE FOODS,0010M00001WJbzh,Upside Foods,,Activate Anywhere,3-6 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001WJbzhQAD
UPWARDLY GLOBAL,0013000000NQzhN,Upwardly Global,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000NQzhNAAT
ÚRAD VLÁDY SLOVENSKEJ REPUBLIKY,0013y00001Y0Wzp,"Železničná spoločnosť Slovensko, a.s. (ZSSK)",,No Production Usage,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001Y0WzpAAF
"URBAN OUTFITTERS, INC.",0013000000M2LyG,URBN US Retail LLC,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000000M2LyGAAV
"URBAN OUTFITTERS, INC.",0013000000M2LyG,URBN US Retail LLC,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000000M2LyGAAV
"URBAN OUTFITTERS, INC.",0013000000M2LyG,URBN US Retail LLC,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000000M2LyGAAV
US FOODS HOLDING CORP.,0010M00001XxrqQ,Smart Foodservice Warehouse Stores,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001XxrqQQAR
UTI ASSET MANAGEMENT COMPANY LIMITED,0010M00001WZrin,UTI Asset Management Company Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001WZrinQAD
UTI ASSET MANAGEMENT COMPANY LIMITED,0010M00001WZrin,UTI Asset Management Company Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001WZrinQAD
UTILITIES OF AUSTRALIA PTY LTD,0013000001CDFlq,Perth Airport Pty Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001CDFlqAAH
UWM HOLDINGS CORPORATION,0013y00001f9E0o,"United Wholesale Mortgage, LLC - Data Cloud Sandbox",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001f9E0oAAE
UWM HOLDINGS CORPORATION,0013000000RaV9g,United Wholesale Mortgage - Unified CDP,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000RaV9gAAF
UWM HOLDINGS CORPORATION,0013000000RaV9g,United Wholesale Mortgage - Unified CDP,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000RaV9gAAF
"UZABASE, INC.",0013y00001fZbIg,"UZABASE, INC.",,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fZbIgAAK
V + V TRUST GMBH & CO. KG,00130000002xE6y,Viega GmbH & Co. KG,,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002xE6yAAE
"V CRUISES US, LLC",0010M00001QqTaq,"Virgin Cruises Intermediate Limited (""Virgin Voyages"")",,Connected (including zero copy),12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0010M00001QqTaqQAF
V3 BRANDS PTE. LTD.,0010M00001Qqm4O,LAC Global (Singapore) Pte. Ltd.,,Unified/Harmonized,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001Qqm4OQAR
V3 BRANDS PTE. LTD.,0010M00001Qqm4O,LAC Global (Singapore) Pte. Ltd.,,Unified/Harmonized,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001Qqm4OQAR
V.C.PROPERTY COMPANY LIMITED,0013000000GIhu6,Thai Life Insurance Public Company Limited,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000GIhu6AAD
V.TAL - REDE NEUTRA DE TELECOMUNICACOES SA,001ed000009gz6j,CLIENT CO SERVIÇOS DE REDE NORDESTE S.A,,Activate Anywhere,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000009gz6jAAA
V.TAL - REDE NEUTRA DE TELECOMUNICACOES SA,001ed000009gz6j,CLIENT CO SERVIÇOS DE REDE NORDESTE S.A,,Activate Anywhere,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000009gz6jAAA
V&A HOLDINGS COMPANY LIMITED,0013y00001caXag,"King Power Corporation Co., Ltd. (Headquarter)",,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001caXagAAE
V&A HOLDINGS COMPANY LIMITED,0013y00001dON9N,King Power International Company Limited,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001dON9NAAW
V&A HOLDINGS COMPANY LIMITED,0013y00001dON9N,King Power International Company Limited,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001dON9NAAW
VACATIA,00130000016j3Wp,Vacatia,,Activate Anywhere,9-12 Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,00130000016j3WpAAI
VACATIA,00130000016j3Wp,Vacatia,,Activate Anywhere,9-12 Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,00130000016j3WpAAI
VACO LLC,001ed000004p5jP,Highspring | Vaco (New Org),,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000004p5jPAAQ
VALEA HOLDING AG,0013y00001ch1xC,Allwyn Entertainment Ltd,,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001ch1xCAAQ
VALEA HOLDING AG,0013y00001ch1xC,Allwyn Entertainment Ltd,,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001ch1xCAAQ
VALEA HOLDING AG,0013y00001f9E9C,Allwyn Entertainment Ltd,,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001f9E9CAAU
VALEA HOLDING AG,0013y00001f9E9H,Allwyn Entertainment Ltd,,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001f9E9HAAU
VALGROUP BRASIL PARTICIPACOES LTDA,0013y00001bezLY,VALGROUP (Org 2),,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001bezLYAAY
"VALLE DE LOS MEZQUITES, S.A. DE C.V.",0013y00001beCap,Valle de los Mezquites SA de CV (Ciudad Maderas),,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001beCapAAE
VALLEY NATIONAL BANCORP,0010M00001SHit9,Valley National Bank*,,No Production Usage,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001SHit9QAD
VALMET OYJ,00130000002xGeZ,Valmet Oyj,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,00130000002xGeZAAU
"VALUE BOOKS, K.K.",0010M00001QqwVw,"VALUE BOOKS, K.K.",,Connected (including zero copy),12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001QqwVwQAJ
VALUE RETAIL PLC,0013000001CATX8,Value Retail Management Limited,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000001CATX8AAP
VALUE RETAIL PLC,0013000001CATX8,Value Retail Management Limited,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000001CATX8AAP
VALVOLINE INC.,0013y00001e5wZu,VGP Holdings LLC,,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001e5wZuAAI
