ACCT_ID_18,ACCOUNT_ID,ACCOUNT_NAME,IS_PROVISIONED,INTERNALDATAPIPELINE,STREAMINGCI,STREAMINGACTIONS,Activate DMO - Streaming,BATCHCI,BATCHPROFILEUNIFICATION,SUBSECONDREALTIMEEVENTS,INFERENCEENGINE,BATCHINGEST,ACCELERATEDQUERIES,DATAQUERIES,STREAMTRANSFORM,DATASHARESCHANGED,REALTIMEPROFILEAPI,BATCHTRANSFORM,SEGMENTS,DATASHARESACCESSED,STREAMINGEST,BATCHACTIVATIONPROCESSED,PRIVATECONNECTDATAPROCESSED,UNSTRUCTUREDDATAPROCESSED
0013y00001f9MH9AAM,0013y00001f9MH9,AWLL Inc.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9ML1AAM,0013y00001f9ML1,EuroForce GmbH,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9MOnAAM,0013y00001f9MOn,HRZ Logistics SA de CV RFC HLO221011T46,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9NIPAA2,0013y00001f9NIP,Petrolina (Holdings) Public Ltd,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9NKaAAM,0013y00001f9NKa,Autobahn Tank & Rast GmbH (2nd ORG),Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No
0013y00001f9NPVAA2,0013y00001f9NPV,Suvidha International,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001f9NQsAAM,0013y00001f9NQs,Tri State Charter,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9NcoAAE,0013y00001f9Nco,Colorado Teletherapy Services,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9NovAAE,0013y00001f9Nov,Valparaiso Complexo Turistico,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9OC9AAM,0013y00001f9OC9,Rep for Vets 2nd Org,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9OFnAAM,0013y00001f9OFn,Bayer AG,Y,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No
0013y00001f9ONNAA2,0013y00001f9ONN,Boulevard Trash Entertainment,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No
0013y00001f9OOLAA2,0013y00001f9OOL,DERINDERE ORG 2,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9OPYAA2,0013y00001f9OPY,"Hitachi America, Ltd. - IT Group",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9OScAAM,0013y00001f9OSc,"SHINONOME, LIMITED LIABILITY COMPANY",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9OXnAAM,0013y00001f9OXn,Google LLC,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9Q9KAAU,0013y00001f9Q9K,"KABU&PEACE CO.,LTD.",Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0013y00001f9QCTAA2,0013y00001f9QCT,"Central Security Solutions, LLC",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9QrrAAE,0013y00001f9Qrr,American Family Insurance (Veruna),Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9R2LAAU,0013y00001f9R2L,"Meta Platforms, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9RDEAA2,0013y00001f9RDE,"SILBER, K.K.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9RDnAAM,0013y00001f9RDn,Environmental Products and Services Ltd,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9RKAAA2,0013y00001f9RKA,Capital Source Group,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes
0013y00001f9RS9AAM,0013y00001f9RS9,Woodcare BV,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9RcnAAE,0013y00001f9Rcn,GRUPO M SERVICIOS SOCIALES INTEGRADOS SL,Y,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
0013y00001f9RdqAAE,0013y00001f9Rdq,Ducks Unlimited Canada (NPC Org),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9RrKAAU,0013y00001f9RrK,Pagertec,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9S0MAAU,0013y00001f9S0M,Goodman Group LLC,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9S8uAAE,0013y00001f9S8u,"Wetland Studies and Solutions, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9SNBAA2,0013y00001f9SNB,"SOUNDY CO.,LTD.",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9SOiAAM,0013y00001f9SOi,Food For Good,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9SPCAA2,0013y00001f9SPC,"Torch Electronics, LLC (2nd Org)",Y,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9SmgAAE,0013y00001f9Smg,VetScript,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9T3IAAU,0013y00001f9T3I,Kinty Jones,Y,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9TATAA2,0013y00001f9TAT,"Lila Sciences, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9TZnAAM,0013y00001f9TZn,Autohaus Speckhahn GmbH,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9TaHAAU,0013y00001f9TaH,Student Loans Company UK - LLE,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9ThDAAU,0013y00001f9ThD,Hello Neighbor: NPC Org,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9ThrAAE,0013y00001f9Thr,"Aplift, Inc.",Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9TiVAAU,0013y00001f9TiV,ITOCHU Techno-Solutions Corporation,Y,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No
0013y00001f9TxBAAU,0013y00001f9TxB,"Orthotech, LLC",Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
0013y00001f9U0ZAAU,0013y00001f9U0Z,Sinch US Greenfield,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0013y00001f9U26AAE,0013y00001f9U26,Aiper Canada TBE Limited,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9U2zAAE,0013y00001f9U2z,Rubrik - Snappable - Prod,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9UX1AAM,0013y00001f9UX1,BYMA,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9UvgAAE,0013y00001f9Uvg,Transportation Consulting,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9VD3AAM,0013y00001f9VD3,Stellar Virtual,Y,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VHjAAM,0013y00001f9VHj,Retractable Technologies (2nd Org),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VHoAAM,0013y00001f9VHo,PAREXEL International LLC,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VIwAAM,0013y00001f9VIw,Umoja Community (CA & WA),Y,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
0013y00001f9VOLAA2,0013y00001f9VOL,Echo Canyon Consulting,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VS6AAM,0013y00001f9VS6,unitech Kühlschmierstoffe GmbH,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VV0AAM,0013y00001f9VV0,Arab Open University in Kuwait,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VX1AAM,0013y00001f9VX1,Davinco Spa,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9VvNAAU,0013y00001f9VvN,XRE Realty Group,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9VwkAAE,0013y00001f9Vwk,Ford Pro Marketing Data Cloud UAT,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9WIRAA2,0013y00001f9WIR,Soluciones Administrativas Becma,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9WR9AAM,0013y00001f9WR9,Sofigate Demo Org,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9WijAAE,0013y00001f9Wij,Guitar Society of Toronto,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9WjIAAU,0013y00001f9WjI,LG INFORMATICA S/A 2.0,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
0013y00001f9XJPAA2,0013y00001f9XJP,NCFS 3,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9XZaAAM,0013y00001f9XZa,METROMAXSOLUTIONS (INDIA) LLP,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No
0013y00001f9XdYAAU,0013y00001f9XdY,Alliant Org2 (Retail PC),Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9XvHAAU,0013y00001f9XvH,S.P.I. - STUDIO PROGETTAZIONI INDUSTRIALI S.P.A.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9YJEAA2,0013y00001f9YJE,NIPRO CORPORATION,Y,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9YWIAA2,0013y00001f9YWI,Fundrock Media GmbH,Y,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9YcBAAU,0013y00001f9YcB,Codux,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001f9Yg8AAE,0013y00001f9Yg8,Stables Systems,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9YiJAAU,0013y00001f9YiJ,Devs United,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes
0013y00001f9YmfAAE,0013y00001f9Ymf,Norlys Mobil A/S,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
0013y00001f9Yq8AAE,0013y00001f9Yq8,Bienesta Medicina y Nutrición S.A. de .C.V (RFC BMN080917RY7),Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9Z0BAAU,0013y00001f9Z0B,Blank marketing&management ltd.,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001f9Z43AAE,0013y00001f9Z43,Flagstone Group New Org,Y,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0013y00001f9Z51AAE,0013y00001f9Z51,Macu Health,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9ZGdAAM,0013y00001f9ZGd,SwissOne Invest AG,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0013y00001f9ZJNAA2,0013y00001f9ZJN,CeQur Corporation,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9ZN0AAM,0013y00001f9ZN0,Marioff corporation / Spectrum Safety Solutions EE Global,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9ZOhAAM,0013y00001f9ZOh,Marioff corporation / Spectrum Safety Solutions EE Local,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9ZW7AAM,0013y00001f9ZW7,ReCharge Rental,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9ZWbAAM,0013y00001f9ZWb,The Coffee House,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9Zo9AAE,0013y00001f9Zo9,Function Health.,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9ZtTAAU,0013y00001f9ZtT,Friday Technologies,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9ZtYAAU,0013y00001f9ZtY,"Elsant Co,.Ltd.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9aCuAAI,0013y00001f9aCu,Rein and Grossoehme Commercial Real Estate,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001f9aH1AAI,0013y00001f9aH1,LangChain,Y,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9aJqAAI,0013y00001f9aJq,Siderise Insulation Limited CRM ORG 1,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001f9aOWAAY,0013y00001f9aOW,General Motors Financial Company Inc,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001f9aaNAAQ,0013y00001f9aaN,Vonom 2nd Org,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0013y00001fBuRMAA0,0013y00001fBuRM,SBLI,Y,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
0013y00001fBuaJAAS,0013y00001fBuaJ,Decision Spot LLC (main),Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fBujbAAC,0013y00001fBujb,JBJ Management,Y,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
0013y00001fBvCYAA0,0013y00001fBvCY,INPS - Pensioni,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fBx6NAAS,0013y00001fBx6N,ZILKE S.A. (RUT 219237410013),Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001fDbl7AAC,0013y00001fDbl7,United Way of Calgary and Area,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes
0013y00001fDcbKAAS,0013y00001fDcbK,Shrimad Rajchandra Love and Care - USA Inc,Y,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No
0013y00001fDciKAAS,0013y00001fDciK,Try Retreat LLC,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDeMMAA0,0013y00001fDeMM,Skillcloud Group,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001fDeN0AAK,0013y00001fDeN0,United Way British Columbia (2nd Org),Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0013y00001fDenmAAC,0013y00001fDenm,Kāpō Māori Aotearoa,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDezUAAS,0013y00001fDezU,"JPX Market Innovation & Research, Inc.",Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001fDfJAAA0,0013y00001fDfJA,SHIMADZU CORPORATION,Y,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
0013y00001fDfUoAAK,0013y00001fDfUo,Remote Legal,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
0013y00001fDfacAAC,0013y00001fDfac,Credal AI,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDhobAAC,0013y00001fDhob,Shared Access,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDk2zAAC,0013y00001fDk2z,Bruderschaft St. Christoph,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0013y00001fDkAhAAK,0013y00001fDkAh,STAI PREFABBRICATI,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDoGtAAK,0013y00001fDoGt,"Sales Enablement, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDp2hAAC,0013y00001fDp2h,techcentive GmbH,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No
0013y00001fDpj1AAC,0013y00001fDpj1,"MIZUHO BANK, LTD.",Y,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
0013y00001fDq8XAAS,0013y00001fDq8X,Caps Direct,Y,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001fDqrCAAS,0013y00001fDqrC,Jaykay Marketing Services Pvt Ltd.,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No
0013y00001fDrORAA0,0013y00001fDrOR,IG KnowHow Limited,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001fDsEUAA0,0013y00001fDsEU,"Centraide Québec, Chaudière-Appalaches et Bas-Saint-Laurent",Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
0013y00001fDuZHAA0,0013y00001fDuZH,Australian Sports Foundation Charitable Fund - 2nd Org,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No
0013y00001fDwwrAAC,0013y00001fDwwr,Circular Action Alliance,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fDxSEAA0,0013y00001fDxSE,KC Kim Consulting GmbH,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001fDyHlAAK,0013y00001fDyHl,DJH - Deutsches Jugendherbergswerk e.V.,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0013y00001fE0hgAAC,0013y00001fE0hg,RN Enterprises,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEbIWAA0,0013y00001fEbIW,Macquarie University Education Cloud,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEbPPAA0,0013y00001fEbPP,"Kowa Co., Ltd.",Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0013y00001fEbViAAK,0013y00001fEbVi,"SISTEMA INTEGRADO DE GESTIÓN DE ACEITES USADOS, S.L",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
0013y00001fEbdsAAC,0013y00001fEbds,Together AI,Y,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes
0013y00001fEeoyAAC,0013y00001fEeoy,SHOWTIME CINEMAS INC.,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEfpCAAS,0013y00001fEfpC,Jeppesen | ForeFlight,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No
0013y00001fEgQSAA0,0013y00001fEgQS,"PREFAB, INC.",N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEh1UAAS,0013y00001fEh1U,The Pasha Group (New Org),Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes
0013y00001fEi5lAAC,0013y00001fEi5l,Omnissa LLC,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013y00001fEiUGAA0,0013y00001fEiUG,Onyx Technologies - (2nd org),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEjZiAAK,0013y00001fEjZi,"BALEARICS LUXURY PROPERTIES, SL.",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001fEk4UAAS,0013y00001fEk4U,One New Zealand Group Limited,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes
0013y00001fElwJAAS,0013y00001fElwJ,The Boeing Company,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No
0013y00001fEm8xAAC,0013y00001fEm8x,Eversana Intouch Agency Analytics,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes
0013y00001fEn79AAC,0013y00001fEn79,VASUDHA PHARMA CHEM Ltd. (Org 2),Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes
0013y00001fEnCgAAK,0013y00001fEnCg,Brand Junkie,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013y00001fEoYpAAK,0013y00001fEoYp,Foster Success (NPC instance),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEouyAAC,0013y00001fEouy,Alnylam Data Cloud Org,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0013y00001fEpa8AAC,0013y00001fEpa8,Lochlie Construction,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fErAzAAK,0013y00001fErAz,Vertigo Real Estate (MAIN),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fErMHAA0,0013y00001fErMH,Nissei Paraguay,Y,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0013y00001fErj6AAC,0013y00001fErj6,Pacific Global Corp Mexico,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001fErp9AAC,0013y00001fErp9,TechInformed,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001fErvRAAS,0013y00001fErvR,Refine Dubai,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEsChAAK,0013y00001fEsCh,Zype TV Ltd,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0013y00001fEsXVAA0,0013y00001fEsXV,TYFONE COMMUNICATIONS DEVELOPMENT (INDIA) PRIVATE LIMITED - Org 2,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0013y00001fEsdxAAC,0013y00001fEsdx,SSCrop Sistemas,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEsx9AAC,0013y00001fEsx9,TRX,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEt3lAAC,0013y00001fEt3l,Cyphlens,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes
0013y00001fEt5cAAC,0013y00001fEt5c,Pace Integration Ltd,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0013y00001fEt8RAAS,0013y00001fEt8R,Ramsey (Crusade),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0013y00001fEtE0AAK,0013y00001fEtE0,Aria Systems (Comms Cloud Org),Y,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0013y00001fEtehAAC,0013y00001fEteh,Pro-Spectus,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
