ACCT_ID_18,CNTRY_COMBO_ID,GLOBAL_CO_COMBO_ID,ACCT_NM,PRODUCT_TYPE,TOTAL_NCR,FY24Q1,FY24Q2,FY24Q3,FY24Q4,FY25Q1,FY25Q2,FY25Q3,FY25Q4,FY26Q1,FY26Q2,FY26Q3,FY26Q4
0010M00001SJLsMQAX,aBR300000004DaqGAE,aBR300000004V66GAE,"Intelligent Platforms, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJMBTQA5,aBR0M000000fy1xWAA,aBR3y000000xPLuGAM,"ConvergeOne, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJMFfQAP,aBR3y000000yfofGAA,aBR3y000000cFeFGAU,RepeatMD,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJMQxQAP,aBR3y000000H6sLGAS,aBR3y000000yIXHGA2,"White Cap Supply Holdings, LLC*",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJNaZQAX,0010M00001SJNaZQAX,0010M00001SJNaZQAX,GRAPH Strategy LLC,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJNaZQAX,0010M00001SJNaZQAX,0010M00001SJNaZQAX,GRAPH Strategy LLC,DataCloud,0.0301512748,0,0,0,0,0,0,0,0,0,0.027757668,0.0023936068,0
0010M00001SJPAEQA5,0010M00001SJPAEQA5,0010M00001SJPAEQA5,Cambelt International Corporation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJPBMQA5,aBR0M000000Grk1WAC,aBR3y000000y9fJGAQ,Tembo.io,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJQU0QAP,0010M00001SJQU0QAP,0010M00001SJQU0QAP,Vapor Apparel,DataCloud,0.422502835,0,0,0,0,0,0,0,0,0.0057898232,0.0857572969,0.1538120733,0.1771436416
0010M00001SJQeeQAH,aBR3y000000H82LGAS,aBR3y0000008b8VGAQ,"Sweeping Corporation of America, LLC",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJQeeQAH,aBR3y000000H82LGAS,aBR3y0000008b8VGAQ,"Sweeping Corporation of America, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJQgfQAH,0010M00001SJQgfQAH,0010M00001SJQgfQAH,Buchner Manufacturing Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJQvfQAH,0010M00001SJQvfQAH,0010M00001SJQvfQAH,Specicare,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJQw4QAH,aBR3y000000wm2CGAQ,aBR3y000000xvXXGAY,Salford Group Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJRIFQA5,0010M00001SJRIFQA5,0010M00001SJRIFQA5,St-Denis Thompson,DataCloud,0.0005310146,0,0,0,0,0,0,0,0,0.0005297793,0.0000003369,0.0000003369,0.0000005615
0010M00001SJRM7QAP,0010M00001SJRM7QAP,aBRed000001SJGrGAO,Spartan Invest,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJRM7QAP,0010M00001SJRM7QAP,aBRed000001SJGrGAO,Spartan Invest,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJRR2QAP,aBRed000000wRRFGA2,aBRed000000wo9MGAQ,"DoubleTrack, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJRwoQAH,aBR3y000000ye2sGAA,aBR3y000000yDt6GAE,Akin Gump Strauss Hauer & Feld LLP,DataCloud,137.9738518,0,0,0,0,0,0,0,0,0,0,53.47825357,84.49559825
0010M00001SJS4YQAX,0010M00001SJS4YQAX,0010M00001SJS4YQAX,Glancy Enviro,Agentforce,47.27828736,0,0,0,0,0,0,0,0,0,1.96992864,43.33843008,1.96992864
0010M00001SJS4YQAX,0010M00001SJS4YQAX,0010M00001SJS4YQAX,Glancy Enviro,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJS6AQAX,aBRed000000B88jGAC,aBR3y00000111khGAA,Provincia ART,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJS6AQAX,aBRed000000B88jGAC,aBR3y00000111khGAA,Provincia ART,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJSKMQA5,aBR3y000000HE9DGAW,aBR3y000000xmW4GAI,Banco Atlantida El Salvador,DataCloud,331.0903344,0,0,0,0,0,0,0,0,0.0005635113,0.0004737858,96.83668952,234.2526076
0010M00001SJSW8QAP,aBR300000004HCOGA2,aBR3y0000011245GAA,Deutsche Weiterbildungsgesellschaft mbH,DataCloud,0.116538238,0,0,0,0,0,0.0000081981,0.0000008112,0.0000008112,0.1164974456,0.0000201194,0.0000065754,0.0000042771
0010M00001SJSXaQAP,aBR30000000XnDtGAK,aBR3y000000yOvuGAE,NA PALI SAS,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJSlIQAX,aBRed000000C6t8GAC,aBRed000000AONmGAO,Money Management Service,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJStlQAH,aBR300000004NDHGA2,aBR3y000000wt3kGAA,Profile A/S,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJSvDQAX,aBRed000000v6lTGAQ,aBRed0000001Q25GAE,TSEA Energia,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJSvDQAX,aBRed000000v6lTGAQ,aBRed0000001Q25GAE,TSEA Energia,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJTPiQAP,0010M00001SJTPiQAP,aBR3y0000008WhfGAE,Cablenet Communication Systems PLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJTVlQAP,aBRed000001IqM9GAK,aBRed0000000mUTGAY,BoatUS Foundation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJTfvQAH,aBR3y0000004qqTGAQ,aBR3y000000yVDXGA2,Procurant,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJTlZQAX,0010M00001SJTlZQAX,0010M00001SJTlZQAX,MySpeaker Oy,DataCloud,16.69893567,0,0,0,0,0,0,0,0,0,0,0.0000003687,16.69893531
0010M00001SJTosQAH,0010M00001SJTosQAH,0010M00001SJTosQAH,MDM Landscapes,DataCloud,0.2545588124,0,0,0,0,0,0.006065578,0.00004737,0.1308431904,0.117602674,0,0,0
0010M00001SJTr8QAH,0010M00001SJTr8QAH,aBR3y000000TWA1GAO,"ClearGov, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJTzWQAX,0010M00001SJTzWQAX,0010M00001SJTzWQAX,UM UTENSILNORD METROTECNICA TOOLS SRL,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUFPQA5,aBR300000004EqTGAU,aBR300000004UeFGAU,Gallagher Affinity,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUFPQA5,aBR300000004EqTGAU,aBR300000004UeFGAU,Gallagher Affinity,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUKeQAP,0010M00001SJUKeQAP,aBR3y0000010ywnGAA,"Aisera, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJULrQAP,0010M00001SJULrQAP,0010M00001SJULrQAP,"Levrack, LLC",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUTvQAP,aBR3y000000kB1sGAE,aBR3y000000yaXFGAY,Point S Groupe,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUZ5QAP,0010M00001SJUZ5QAP,0010M00001SJUZ5QAP,Edgeboro International Inc.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUZ5QAP,0010M00001SJUZ5QAP,0010M00001SJUZ5QAP,Edgeboro International Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJUcTQAX,0010M00001SJUcTQAX,0010M00001SJUcTQAX,MadAveGroup,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJV93QAH,aBR3y000000btrJGAQ,0010M00001SJV93QAH,Legacy Healing Detox,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJVAfQAP,aBRed000000510MGAQ,aBR3y000000yDzIGAU,"Warrior Service Company, LLC.",DataCloud,0.4538193821,0,0,0,0,0,0,0,0.0142592,0.0002867,0.4392734821,0,0
0010M00001SJVTmQAP,aBR0M000000bqiZWAQ,aBR3y0000010yMVGAY,CNRS Innovation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJVg7QAH,aBRed000001OdndGAC,aBR300000004UiHGAU,MAN Truck & Bus AG - Org 2,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJVg7QAH,aBRed000001OdndGAC,aBR300000004UiHGAU,MAN Truck & Bus AG - Org 2,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJVjuQAH,0010M00001SJVjuQAH,0010M00001SJVjuQAH,"Digital Print, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJVx8QAH,aBR3y000000gFa7GAE,aBR3y0000008rFTGAY,White Glove,DataCloud,0.0038539365,0,0,0,0,0,0,0,0.0024209419,0.0014329946,0,0,0
0010M00001SJVz4QAH,aBRed0000006XKfGAM,aBRed0000006aAlGAI,Lakestar Advisors GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SJWWyQAP,aBR3y0000004iQvGAI,aBR3y000000ycZcGAI,Superpolo S.A.S. ISV,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SKdVVQA1,0010M00001SKdVVQA1,aBR3y000000h5cTGAQ,e-Enfance,DataCloud,0.0008753048,0,0,0,0,0,0,0.0000063475,0,0.0008689573,0,0,0
0010M00001SKdehQAD,0010M00001SKdehQAD,0010M00001SKdehQAD,All Fleet Solutions,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SKe6bQAD,0010M00001SKe6bQAD,0010M00001SKe6bQAD,IVY Investments (IN Investments),DataCloud,0.0007031769,0,0,0,0,0,0,0,0,0.0007030666,0.0000001103,0,0
0010M00001SKeFYQA1,0010M00001SKeFYQA1,0010M00001SKeFYQA1,Jazzware,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SStTXQA1,aBRed000000FtnOGAS,aBRed000000G8mYGAS,SYMPHONY TOWERS INFRASTRUCTURE,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeMpXQAV,aBR3y0000004kd8GAA,aBR3y000000yaHzGAI,Kytec,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeMsCQAV,aBR3y0000008WnJGAU,aBR3y000000y2K3GAI,MYCOM GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeNPaQAN,aBR3y000000HJqoGAG,aBR3y000000yVNqGAM,Netel AS,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeNlgQAF,aBR3y0000004ooJGAQ,aBR3y000000xukpGAA,Storm Equipment,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeNswQAF,aBR300000004RnRGAU,aBR300000004Vl4GAE,Itaú Unibanco S/A (Back Office Org + Mule + Tableau),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeNswQAF,aBR300000004RnRGAU,aBR300000004Vl4GAE,Itaú Unibanco S/A (Back Office Org + Mule + Tableau),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeO3aQAF,aBR0M000000bm3ZWAQ,aBR3y000000CdwiGAC,M1 Limited,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeO3aQAF,aBR0M000000bm3ZWAQ,aBR3y000000CdwiGAC,M1 Limited,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeO8kQAF,aBR3y000000sZtJGAU,aBR300000008ON5GAM,Connect America - 2nd Org,DataCloud,0.0010835164,0,0,0,0,0,0,0,0,0.0009936584,0.0000556224,0.0000188724,0.0000153632
0010M00001SeOHmQAN,aBR30000000PB7kGAG,aBR3y00000111SIGAY,George Brown College -  Liaison & Recruitment Department,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeOHmQAN,aBR30000000PB7kGAG,aBR3y00000111SIGAY,George Brown College -  Liaison & Recruitment Department,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeQaRQAV,aBR3y0000004rObGAI,aBR3y00000113HGGAY,"Smart Circle, LLC",Agentforce,44,0,0,0,0,0,0,0,0,22,6,2,14
0010M00001SeQaRQAV,aBR3y0000004rObGAI,aBR3y00000113HGGAY,"Smart Circle, LLC",DataCloud,2.445974519,0,0,0,0,0,0.027772036,0.2815450763,2.136657406,0,0,0,0
0010M00001SeQhIQAV,0010M00001SeQhIQAV,0010M00001SeQhIQAV,"SCaD Co.,Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeQmDQAV,0010M00001SeQmDQAV,0010M00001SeQmDQAV,Simmtronic LTD,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeQpWQAV,0010M00001SeQpWQAV,0010M00001SeQpWQAV,Plastitel,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeRjmQAF,aBRed00000143RpGAI,aBRed000000zQNZGA2,"MIRAI CONCIERGE, K.K.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeRneQAF,aBR3y00000116XKGAY,aBR3y0000008b4gGAA,The Wellness Shop,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeRneQAF,aBR3y00000116XKGAY,aBR3y0000008b4gGAA,The Wellness Shop,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeS9aQAF,aBR3y0000011BFmGAM,aBR3y000000yJwIGAU,Oakdale Centre CIC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeSpIQAV,aBR3y000000wnIXGAY,aBR300000004W7BGAU,Bajaj Finserv Limited (Customer Service),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeT3gQAF,0010M00001SeT3gQAF,aBR3y00000110JAGAY,ENCUENTRO MODA SL,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeT9tQAF,0010M00001SeT9tQAF,0010M00001SeT9tQAF,ARQUISOCIAL SOCIEDAD LIMITADA,DataCloud,0.0498641318,0,0,0,0,0,0,0.0000137998,0.0000002949,0.0007969522,0.0470505217,0.0011204407,0.0008821225
0010M00001SeTIdQAN,0010M00001SeTIdQAN,0010M00001SeTIdQAN,CARNES Y EMBUTIDOS CHACON SOCIEDAD LIMITADA,DataCloud,0.0000007375,0,0,0,0,0,0,0,0,0,0,0.000000295,0.0000004425
0010M00001SeTWLQA3,0010M00001SeTWLQA3,0010M00001SeTWLQA3,AVALON,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeTaqQAF,aBR3y000000TUOTGA4,aBR3y0000010xb5GAA,Prismica SL,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeTcoQAF,aBR3y000000HIhuGAG,aBR3y000000c9wOGAQ,FUNDICIONES DEL ESTANDA SA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeTebQAF,aBR3y000000HFX1GAO,aBR3y000000yQuuGAE,"IVI RMA GLOBAL, S.L.U.",DataCloud,0.0188457836,0,0,0,0,0,0,0,0,0.017211411,0.001309139,0.0002537016,0.000071532
0010M00001SeThaQAF,0010M00001SeThaQAF,aBRed000000GymcGAC,"GRADOS Y POSGRADOS VILLANUEVA, S.A.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeThgQAF,aBR3y000000HCE5GAO,aBR3y000000yVVZGA2,PROYECTOS Y SEGUROS SOCIEDAD ANONIMA CORREDURIA DE SEGUROS,DataCloud,0.0000829083,0,0,0,0,0,0,0,0,0.0000328702,0.0000356284,0.0000096163,0.0000047934
0010M00001SeTluQAF,0010M00001SeTluQAF,0010M00001SeTluQAF,VERAMATIC ONLINE SA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeU66QAF,0010M00001SeU66QAF,0010M00001SeU66QAF,TORNILLERIA Y SERVICIOS SLU,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeUBnQAN,aBR0M00000008lQWAQ,aBR3y000000yRyAGAU,Diputación de Valencia,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeUC9QAN,aBR3y000000kAP9GAM,aBR3y000000yVifGAE,JUNTA DE COMUNIDADES DE CASTILLA-LA MANCHA,DataCloud,3.151463369,0,0,0,0,0,0,0,0,0.0291471969,3.106383122,0.0080723495,0.0078607006
0010M00001SeUHjQAN,aBR0M00000008q9WAA,aBR3y000001127hGAA,"ERICH BRODHEIM, S.A.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeUJ9QAN,aBRed0000004T8HGAU,aBRed0000001nmfGAA,THE FLADGATE PARTNERSHIP,DataCloud,15901.02552,0,0,0,285.7793397,3444.737447,10260.1178,453.5478959,568.264263,99.95685402,224.1002147,427.7848363,136.7368734
0010M00001SeUUuQAN,0010M00001SeUUuQAN,aBR3y00000111MAGAY,J.C.DECAUX,DataCloud,0.000408321,0,0,0,0,0,0,0,0,0,0,0,0.000408321
0010M00001SeUjgQAF,0010M00001SeUjgQAF,0010M00001SeUjgQAF,"TRANSMAIA - TRANSPORTES, LDA",DataCloud,0.0000010325,0,0,0,0,0,0,0,0,0,0,0.0000004425,0.00000059
0010M00001SeUkwQAF,0010M00001SeUkwQAF,aBR3y000000y5OJGAY,"INDASA - INDÚSTRIA DE ABRASIVOS, S.A.",DataCloud,0.0017719508,0,0,0,0,0,0,0,0,0.0006068447,0.0000003687,0.0011525699,0.0000121675
0010M00001SeUtjQAF,0010M00001SeUtjQAF,0010M00001SeUtjQAF,"SANTOS & JÚNIORES, S.A.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeUwDQAV,0010M00001SeUwDQAV,aBR300000004UWzGAM,Rch Portugal,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeV0CQAV,0010M00001SeV0CQAV,0010M00001SeV0CQAV,Cohen Mahsanei Hashuk LTD,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeV0CQAV,0010M00001SeV0CQAV,0010M00001SeV0CQAV,Cohen Mahsanei Hashuk LTD,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeVDdQAN,0010M00001SeVDdQAN,0010M00001SeVDdQAN,BLURAN HARDWARE IMPORT & MARKETING LTD.,DataCloud,25.75062924,0,0,0,0,0,0,0,0,10.63058016,14.26442459,0.4829342447,0.3726902403
0010M00001SeVTYQA3,0010M00001SeVTYQA3,aBR300000004VPQGA2,HENRY SCHEIN SHVADENT (2009) LTD,DataCloud,0.0117012617,0,0,0,0,0,0,0,0,0,0.000039936,0.0104744399,0.0011868858
0010M00001SeVVVQA3,0010M00001SeVVVQA3,0010M00001SeVVVQA3,International Christian Embassy Jerusalem,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeVeVQAV,aBR3y0000004tq6GAA,aBR3y000000yW0DGAU,"Meitar, Law Offices",DataCloud,0.002016,0,0,0,0,0,0,0,0,0,0,0.001152,0.000864
0010M00001SeWBRQA3,aBR30000000PAy4GAG,aBR0M0000004hxbWAA,Utah State University - Enterprise,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeWdVQAV,0010M00001SeWdVQAV,0010M00001SeWdVQAV,FrontWell Capital Partners,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeXH1QAN,aBR300000004H4eGAE,aBR300000004V0OGAU,BS Systems GmbH & Co. KG,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeZADQA3,aBR3y0000004mFyGAI,aBR3y000000xcQDGAY,RocketPhone.ai Ltd (VoiceIQ),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeZC9QAN,0010M00001SeZC9QAN,0010M00001SeZC9QAN,FYIsoft,DataCloud,0.0009893359,0,0,0,0,0,0,0,0,0.0009893359,0,0,0
0010M00001SeZQIQA3,aBRed000001Odm1GAC,aBR300000004UiHGAU,Volkswagen AG,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeZhnQAF,0010M00001SeZhnQAF,aBR3y00000111YoGAI,Dévolutions Inc,Agentforce,3358,0,0,0,0,0,0,0,0,0,410,896,2052
0010M00001SeZhnQAF,0010M00001SeZhnQAF,aBR3y00000111YoGAI,Dévolutions Inc,DataCloud,42.80270447,0,0,0,0,0,0,0,0,0.0005584246,14.19301284,6.854213352,21.75491985
0010M00001SeZjZQAV,aBR3y0000004oShGAI,aBR3y000000xSZTGA2,"Foundation Partners, LLC - ISV Edition",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeanSQAR,aBR3y000000TQZUGA4,aBR3y000000TQRzGAO,Chartered Professional Accountants of Ontario (CPAO) - Org1,DataCloud,441.0952552,0,0,0,0,0,0,0,0,0,0,0,441.0952552
0010M00001SebMNQAZ,aBR3y000000H9vDGAS,aBR3y000000xlBCGAY,Navatar,DataCloud,1.324161508,0,0,0,0,0,0,0.0216589105,0.3888222903,0.0551659175,0.6853814002,0.173132989,0
0010M00001SebeWQAR,aBR3y0000004poOGAQ,0010M00001SebeWQAR,Informed,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SebjlQAB,aBRed000000w3MfGAI,aBRed000000vIrDGAU,Global Federal Credit Union (Mule),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SebyMQAR,0010M00001SebyMQAR,0010M00001SebyMQAR,Plus Technologies Guatemala,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sec61QAB,aBR3y000000H7aOGAS,aBR3y000000yHJCGA2,Nations Lending*,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SecPDQAZ,aBRed00000148bEGAQ,aBRed0000014c9PGAQ,FlowBuilders Pty Ltd - ISV Edition,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Secm5QAB,0010M00001Secm5QAB,0010M00001Secm5QAB,Optelligence,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Secm5QAB,0010M00001Secm5QAB,0010M00001Secm5QAB,Optelligence,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sed5MQAR,aBR3y000000bsYHGAY,aBR3y000000LGGIGA4,Solgen Power,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SedkPQAR,0010M00001SedkPQAR,aBR3y0000011FTlGAM,Veterans Guardian,DataCloud,1.729568243,0,0,0,0,0,0,0,0,0.0002842,0.0001121274,0.90259421,0.8265777051
0010M00001SeeVkQAJ,0010M00001SeeVkQAJ,0010M00001SeeVkQAJ,Serenis Consulting,DataCloud,0.1631939402,0,0,0,0,0,0,0,0,0.003897217,0.1502401742,0.0059774784,0.0030790706
0010M00001Seey5QAB,aBR3y000000CjvNGAS,aBR300000004V4VGAU,AstraZeneca Lab Italia S.p.A.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Seey5QAB,aBR3y000000CjvNGAS,aBR300000004V4VGAU,AstraZeneca Lab Italia S.p.A.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sef85QAB,aBRed000000wGcXGAU,aBR3y000000y5YhGAI,Climate-KIC,DataCloud,14.443965,0,0,0,0,0,0,0,0,0,0,6.394399772,8.049565232
0010M00001SefFaQAJ,0010M00001SefFaQAJ,0010M00001SefFaQAJ,Escapist Reality,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Seg5bQAB,aBRed000000C6krGAC,aBR3y00000112mnGAA,Wired Beans Inc.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Seg5bQAB,aBRed000000C6krGAC,aBR3y00000112mnGAA,Wired Beans Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SegJ4QAJ,aBR0M000000LCGbWAO,aBR3y000000k9xyGAA,American Association for Cancer Research,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SegTQQAZ,0010M00001SegTQQAZ,aBRed00000022aRGAQ,HUMAN APPEAL,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SegTQQAZ,0010M00001SegTQQAZ,aBRed00000022aRGAQ,HUMAN APPEAL,DataCloud,1284.035195,0,0,0,0,0,0,0,0,0.0003636831,532.6330438,213.3798937,538.0218943
0010M00001SegnWQAR,aBR3y0000000P7CGAU,aBR3y000000yZi9GAE,Minhaj-Ul-Quran International,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SehD7QAJ,aBR3y000000PDleGAG,aBRed0000001HV3GAM,CenterSquare Investment Management LLC.,DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0,0.0000002696
0010M00001SehWEQAZ,aBR3y0000000FwDGAU,aBR3y000000yFc8GAE,Loop Returns,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SehWEQAZ,aBR3y0000000FwDGAU,aBR3y000000yFc8GAE,Loop Returns,DataCloud,0.0009335423,0,0,0,0,0,0,0,0,0.0009324193,0.0000003369,0.0000003369,0.0000004492
0010M00001SehmIQAR,aBRed000000wEVgGAM,aBR3y000000yVtWGAU,Louvre Hotels Group EE,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeiFFQAZ,aBR3y0000004rUXGAY,aBR3y000000yazLGAQ,Coldstream Wealth Management (OEM & Core Instance),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SeiTgQAJ,aBR300000004DC6GAM,aBR300000004V8YGAU,Mars Information Services Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sej06QAB,0010M00001Sej06QAB,0010M00001Sej06QAB,Adequancy,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sej1sQAB,aBR3y000000HBuAGAW,aBR3y000000yLsmGAE,Babilou Immo,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sej2CQAR,0010M00001Sej2CQAR,aBRed000000w7SaGAI,ILIA DIGITAL S.A,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001Sej9NQAR,0010M00001Sej9NQAR,0010M00001Sej9NQAR,Pimberly,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SejJNQAZ,aBR3y000000yhGvGAI,aBR3y000000xigAGAQ,GravityLab Ltd - ISV Edition,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0010M00001SejQ4QAJ,aBR300000004CDKGA2,aBR300000004UhjGAE,Australia and New Zealand Banking Group Limited,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
