ACCT_ID_18,ACCT_NM,COMBO_COMPANY_ID_18,CY_AFDC_AOV,CY_DC_AOV,CY_DC_C360_AOV,CY_DC_MKT_AOV,CY_DC_C360_AO_AOV,CY_DC_MKT_AO_AOV,CY_DC_CDP_AOV,Legacy CDP
0010M00001SedkPQAR,Veterans Guardian,0010M00001SedkPQAR,189520.8389,11186.9422,11186.9422,0,0,0,0,Other
00130000016ikygAAA,Top Hat,aBR3y000000HMv6GAG,64701.6418,6621.9077,6621.9077,0,0,0,0,Other
0010M00001NYsYFQA1,Pepkorfin (a division of Pepkor Trading (Pty) Ltd),aBR0M0000000AlRWAU,486701.6446,383713.1519,0,0,0,0,383713.1519,Legacy CDP
0010M00001W893MQAR,SCC EVENTS GmbH,0010M00001W893MQAR,42681.7872,7113.6312,7113.6312,0,0,0,0,Other
0013000000M2MYdAAN,"Canada Bread Company, Limited",aBR30000000XmtAGAS,62500,62500,0,62500,0,0,0,Other
0013000000NPWf4AAH,"Nikon Solutions Co., Ltd.",aBR30000000L6UGGA0,492.4219,492.4219,492.4219,0,0,0,0,Other
001ed00000LInnlAAD,Holding RappiPay S.A.S.,aBRed000000FpobGAC,44242.4727,44242.4727,44242.4727,0,0,0,0,Other
0010M00001WY76NQAT,Unmind Ltd,0010M00001WY76NQAT,12078.057,12078.057,11788.8376,0,289.2194,0,0,Other
0013y00001cHThgAAG,AZA Finance,0013y00001cHThgAAG,28844.4037,1337.116,1337.116,0,0,0,0,Other
0010M00001Qk4FhQAJ,Rectangle Health,aBR3y000000HLHXGA4,12000,6000,6000,0,0,0,0,Other
0013y00001buMKqAAM,Ola Electric Technologies Private  Limited,aBR3y0000000QkFGAU,139794.7534,139794.7534,0,139794.7534,0,0,0,Other
0010M00001SmrNnQAJ,Integrated Control Technology Ltd,aBR3y000000yfO5GAI,750,500,0,500,0,0,0,Other
0013y00001chUTVAA2,Optorg Maroc,aBR3y00000119xtGAA,14507.3126,14507.3126,8203.5409,0,0,6303.7717,0,Other
0013000000HjO3lAAF,Sunrun Inc.,aBR0M000000GnsRWAS,1979430,1393180,1202500,189300,1380,0,0,Other
0013000000BNsswAAD,The Hospitals Contribution Fund Of Australia Ltd,aBR300000004CYIGA2,139260.3176,139260.3176,0,102516.5748,0,36743.7428,0,Other
0013000000IknUpAAJ,Banco Del Estado De Chile,aBR30000000Xik4GAC,306590.2933,306590.2933,0,306590.2933,0,0,0,Other
0013000000Kx1PeAAJ,Flexera Software LLC,aBR300000004Ya2GAE,134025,134025,134025,0,0,0,0,Other
0010M00001Qk8HaQAJ,KDDI CORPORATION [Consumer au Portal],aBR30000000L6BkGAK,36384.12,36384.12,36384.12,0,0,0,0,Other
0013000000BMOteAAH,Capita Shared Services Ltd.,aBR3y000000CkLqGAK,157968.7028,43081.3736,43081.3736,0,0,0,0,Other
0013y00001fDwzTAAS,Scootaround Gov Cloud Org,0013y00001fDwzTAAS,2649.9369,2384.9432,2384.9432,0,0,0,0,Other
0013000000hLcLUAA0,Color Line AS,aBR3y000000HDI4GAO,224348.5769,224348.5769,0,124757.6526,0,99590.9243,0,Other
0013000000ImEekAAF,Omnicom HealthGroup LLC,aBR300000004F03GAE,460.8586,460.8586,460.8586,0,0,0,0,Other
0013000001C9vaaAAB,Adorama,aBR300000004YdqGAE,36000,36000,36000,0,0,0,0,Other
0013000000ImT3uAAF,LOVEHONEY LIMITED,aBR3y0000004mJrGAI,9736.6628,813.1677,813.1677,0,0,0,0,Other
0013000000IjkkOAAR,Prism HR,aBR3y000000H8EUGA0,4095.8034,4095.8034,3543.8034,0,552,0,0,Other
0013y00001d0w46AAA,America’s Car-Mart,aBR3y000000H6YZGA0,92666.6667,86000,0,86000,0,0,0,Other
001ed00000F4JxvAAF,Flexiti Financial Inc.,aBR30000000Xmo6GAC,50025,50025,0,0,0,50025,0,Other
00100000001L6rjAAC,Brewers Retail Inc.,aBR300000004EUzGAM,83345.9258,83345.9258,0,83345.9258,0,0,0,Other
0013000001Jy0EDAAZ,Ali Group - Carpigiani,aBR3y000000HCVHGA4,30665.2225,22457.1865,22457.1865,0,0,0,0,Other
0010M00001PDyzOQAT,SINGULAR BANK SA,aBR3y000000HCEQGA4,60625.2466,30949.7676,0,30949.7676,0,0,0,Other
0013y00001bezrUAAQ,SunLife Limited,aBR3y000000HDnEGAW,113172.8406,113172.8406,0,113172.8406,0,0,0,Other
0013000000M1A2jAAF,VTT,aBRed00000099k1GAA,52423.0843,43941.4471,43941.4471,0,0,0,0,Other
00130000002xRpDAAU,Veolia Environmental Services (Australia) Pty Ltd,aBRed000000AobRGAS,3044.2504,2439.608,1133.7046,0,1305.9034,0,0,Other
0010M00001YtrCoQAJ,INFORMA GROUP LIMITED,aBR0M000000fyMlWAI,2692.7234,1346.3617,1346.3617,0,0,0,0,Other
0013000001MntXUAAZ,CMA CGM SA,aBR3y0000000FyJGAU,2776627.551,1972240.023,1964360.308,0,7879.7146,0,0,Other
0013000000M1rV1AAJ,Solid Flex Solutions B.V.,0013000000M1rV1AAJ,224.9199,224.9199,224.9199,0,0,0,0,Other
001000000017rROAAY,"Jack Henry & Associates, Inc.",aBR300000004F7zGAE,230000.04,230000.04,0,0,0,0,0,Legacy CDP
0013y00001e5dsXAAQ,"Panasonic Information Systems Co., Ltd.",aBR30000000L6DYGA0,65940.9621,65940.9621,0,39259.2741,0,26681.688,0,Other
00100000001U17rAAC,Bombardier Recreational Products Inc.,aBR3y00000116V8GAI,12276,7776,7776,0,0,0,0,Other
0010M00001VKi09QAD,Abitare CO. SRL,0010M00001VKi09QAD,37813.8148,37813.8148,0,37813.8148,0,0,0,Other
001ed00000iymutAAA,UNITEX ITALIA SRL,001ed00000iymutAAA,20563.5425,10281.7712,10281.7712,0,0,0,0,Other
001ed00000hNUKnAAO,"SK Inc. (for SK Telecom Co., Ltd. (Advanced POC))",aBR3y000001175pGAA,39990,36390,36000,0,390,0,0,Other
0010M00001SIKVGQA5,Grupo Ferromax,0010M00001SIKVGQA5,137173.6842,41241.1184,2041.1184,21200,0,18000,0,Other
0013y00001cs7gfAAA,CanPrev Natural Health Product Ltd,aBR3y000000Ck0cGAC,10800,10800,0,10800,0,0,0,Other
0013y00001fvAbTAAU,Proquire LLC,aBR300000004Fk5GAE,33500,31500,0,0,31500,0,0,Other
0013000001NXoq3AAD,"BetterUp, Inc.",aBR3y000000PEHPGA4,43279,19279,17388,1615,0,276,0,Other
0013y00001c8L4AAAU,Absolute Software Corporation,aBR3y0000004lBeGAI,185133.1677,633.1677,633.1677,0,0,0,0,Other
0013y00001XzeIeAAJ,Siemens Corporation,aBR300000004Db6GAE,30000,30000,0,0,30000,0,0,Other
001ed00000NRgxDAAT,Neurocrine (MC Org),aBRed00000006OnGAI,21935.1724,21935.1724,0,21935.1724,0,0,0,Other
0013000001IfAjCAAV,Epex Spot,0013000001IfAjCAAV,1275.6405,1275.6405,1275.6405,0,0,0,0,Other
0013y00001cFr3WAAS,"Samsung Electronics Co.,Ltd. (Foundry)",aBR30000000L7jnGAC,47125,45000,45000,0,0,0,0,Other
0013y00001cSZQ3AAO,ROCKHOPPER INC.,aBR3y00000052RrGAI,13939.1606,13939.1606,13939.1606,0,0,0,0,Other
0013000001CCoAQAA1,Tennis S.A.,0013000001CCoAQAA1,26052,5052,4500,0,552,0,0,Other
0010M00001SISJcQAP,CRUISE YACHT OPCO LTD dba The Ritz Carlton Yacht Collection,0010M00001SISJcQAP,226500,226500,0,127500,0,99000,0,Other
0013y00001cCcd7AAC,Brillio Technologies Pvt Ltd,aBR3y000000H9gYGAS,21967.3345,14513.2133,14513.2133,0,0,0,0,Other
00130000002xGVWAA2,Scandic Hotels Holding AB,aBR3y000000Xr3eGAC,161096.3866,161096.3866,0,161096.3866,0,0,0,Other
0013y00001csgpNAAQ,Mori AG,0013y00001csgpNAAQ,437.3626,437.3626,437.3626,0,0,0,0,Other
0013000000ZkJE7AAN,AbleNet Inc,aBR3y0000008ZZKGA2,59780,59780,0,59780,0,0,0,Other
0010M00001WkV7AQAV,Essen Health Care,aBR0M000000XoxTWAS,11902.5,11902.5,0,11902.5,0,0,0,Other
0013y00001cSiCnAAK,億隆開發建設股份有限公司 org1,0013y00001cSiCnAAK,20774.1202,17275.0601,3499.0601,0,13776,0,0,Other
0010M00001VMeP3QAL,"Deportivos con Estilo, SA de CV RFC DES040531TP5",aBR3y000000LE8kGAG,42396,42396,42396,0,0,0,0,Other
0013000000ZlAeIAAV,"SODICK CO., LTD.",aBR3y0000004zoiGAA,61125.3216,61125.3216,61125.3216,0,0,0,0,Other
0013y00001c6ZIWAA2,KYRIBA US,aBR3y0000004w7nGAA,63254.04,63254.04,0,0,0,0,0,Legacy CDP
00130000000CYaoAAG,"Frontdoor, Inc.",aBR0M0000000AGEWA2,136380,136380,125000,10000,1380,0,0,Other
0013000000ImC18AAF,Morgans Financial Limited,0013000000ImC18AAF,64300.6037,64300.6037,0,64300.6037,0,0,0,Other
001ed000001ekoOAAQ,Palladin Technologies (main) - 2,aBR3y000000bviQGAQ,75643.6,75643.6,75556.4,87.2,0,0,0,Other
001300000008XZtAAM,Credito Emiliano S.p.A.,aBR0M000000GpcLWAS,228566.4707,228566.4707,0,187723.2836,0,40843.1871,0,Other
0010M00001SIpNnQAL,Infrastructure NSW,aBR3y000000HTLQGA4,545.0727,545.0727,545.0727,0,0,0,0,Other
0013000001LVwlxAAD,"Lyra Health, Inc.",aBR3y0000004q4QGAQ,95886,95886,0,95886,0,0,0,Other
0013y00001d0eoDAAQ,Aveva Solutions US,aBR300000004DauGAE,268088.04,268088.04,0,0,0,0,0,Legacy CDP
0013000001GWxKIAA1,Savegnago,0013000001GWxKIAA1,15576.7009,15576.7009,0,15576.7009,0,0,0,Other
0013000001CCpybAAD,Banco Macro S.A.,aBR0M00000006cxWAA,689451.76,627051.76,621351.76,0,5700,0,0,Other
0010M00001P0KWzQAN,"Reflexion Medical, Inc.",aBR3y0000004rcmGAA,509.3334,442.6667,442.6667,0,0,0,0,Other
0013000000roCBOAA2,Skin Vitality,0013000000roCBOAA2,200532.3206,532.3202,532.3202,0,0,0,0,Other
0013000000JjZalAAF,Cumberland Mutual Insurance,aBR3y0000004nxrGAA,41454,41454,40350,0,1104,0,0,Other
0013000000ZkYnFAAV,Advent Financial Systems,0013000000ZkYnFAAV,701.9231,701.9231,701.9231,0,0,0,0,Other
0013000001MnzjhAAB,"Kroll, LLC. (MASTER)",aBR3y000000yes7GAA,42000,42000,42000,0,0,0,0,Other
0010M00001WHjJCQA1,Northern Consortium UK Ltd,aBR3y0000000My1GAE,9425.9051,9425.9051,8378.5823,1047.3228,0,0,0,Other
0013y00001fSlj0AAC,Instacart (Maplebear Inc.) (2nd Org),aBR3y000000TR2qGAG,131404.6257,131404.6257,131404.6257,0,0,0,0,Other
0010M00001WkNbIQAV,Nexo Capital Inc.,0010M00001WkNbIQAV,106091.9763,491.9763,491.9763,0,0,0,0,Other
0013000000E3nPXAAZ,HiPages Group Pty Ltd,aBR3y000000CnJYGA0,41192.7478,41192.7478,41192.7478,0,0,0,0,Other
0010M00001U1Z21QAF,"SMART ANALYTICS, Inc.",aBR3y00000057xdGAA,19809.132,16574.988,16574.988,0,0,0,0,Other
0013000000NPETGAA5,Dotz Marketing,aBR3y000000kAF9GAM,275862.7259,269127.3047,0,248490.0854,0,20637.2193,0,Other
0013000000rqXZjAAM,Online Education Services Pty Ltd,aBR300000004CXAGA2,8085.6486,8085.6486,2975.5916,0,0,5110.057,0,Other
001ed00000JOwUcAAL,Slalom,aBR300000004QehGAE,16763.8666,11576,11576,0,0,0,0,Other
0013000001JyKMnAAN,Loyola Marymount University University Advancement,aBR0M000000CafOWAS,37800,37800,0,37800,0,0,0,Other
00130000008ea6dAAA,Enel Global Services S.r.l.,aBR300000004NiZGAU,1008737.153,819000.454,673726.6662,145273.7878,0,0,0,Other
00130000016jmIcAAI,Vodafone Procurement Company S.A.R.L,aBR300000004FsOGAU,132970.2707,60192.3515,54720.2837,0,5472.0678,0,0,Other
0013y00001YbTFvAAN,新加坡商犀牛盾科技股份有限公司台灣分公司,aBR3y000000TOuEGAW,327867.75,255150,0,0,0,0,255150,Legacy CDP
001ed000009yZ4AAAU,CAREER SUCCESS K.K.,001ed000009yZ4AAAU,822.1944,822.1944,822.1944,0,0,0,0,Other
0013y00001cjzOEAAY,Federal Reserve Bank of Kansas City - Public Affairs Group,aBR300000004OLnGAM,4889.4613,752.2248,752.2248,0,0,0,0,Other
0013000000JIZJXAA5,"Fukuoka Financial Group, Inc.",aBR30000000PB0iGAG,172218.168,46086.552,0,46086.552,0,0,0,Other
00130000016iJvqAAE,Basic Fit International B.V.,aBR3y000000HAZGGA4,301506.847,225992.9158,224482.6371,0,1510.2787,0,0,Other
0013y00001f9C9iAAE,Capitanes de la Ciudad de México S.A de C.V.  CCM1608311G8,0013y00001f9C9iAAE,21700,21700,0,21700,0,0,0,Other
001ed00000bMRgzAAG,TAM SON INTERNATIONAL JOINT STOCK COMPANY,001ed00000bMRgzAAG,42000,42000,42000,0,0,0,0,Other
00130000016gfJyAAI,CompStak,aBR3y000000bta3GAA,12276,12276,12000,0,276,0,0,Other
0013y00001cShgkAAC,"Golden Planet Co.,Ltd. (Marketing)",aBR3y000000HOM2GAO,12000,12000,0,0,0,0,12000,Legacy CDP
0010M00001W7iZRQAZ,BETKING,0010M00001W7iZRQAZ,3935.31,3935.31,3935.31,0,0,0,0,Other
0013y00001d7yYDAAY,"CLECE, S.A.",aBR300000004NIMGA2,11623.2032,10264.6655,9962.6098,0,302.0557,0,0,Other
001ed00000i1fMMAAY,Barcelona Events Musicals SLU,001ed00000i1fMMAAY,33012.6654,33012.6654,30759.0671,0,0,2253.5983,0,Other
001ed000000hc0PAAQ,Toyota New Zealand Limited,aBR300000004bsfGAA,67500,67500,0,0,0,0,67500,Legacy CDP
0013y00001f9LOgAAM,Grupo PDC,0013y00001f9LOgAAM,20000,20000,0,20000,0,0,0,Other
0013000000JYTsnAAH,"SANSAN, INC.",aBR3y00000057RXGAY,576.165,576.165,0,576.165,0,0,0,Other
0013000000NPIasAAH,Madison Performance Group,0013000000NPIasAAH,10000,2500,2500,0,0,0,0,Other
0013y00001emOQ3AAM,LDH JAPAN INC.,aBR3y00000055dqGAA,162688.7591,162688.7591,0,162688.7591,0,0,0,Other
0010M00001YuI0rQAF,Heineken International BV - 1,aBR30000000XoY4GAK,547.2024,547.2024,547.2024,0,0,0,0,Other
0013000000ZjtPNAAZ,Lightspeed Commerce Inc.,aBR3y0000004j9CGAQ,206509.3208,182364.704,106660.704,39704,0,36000,0,Other
0013y00001gMNZ5AAO,HPE AUTOMOTORES DO BRASIL LTDA,aBR3y000000HDyeGAG,117202.1127,117202.1127,0,113433.556,0,3768.5567,0,Other
0013y00001h68jSAAQ,APSA ACEROS PREFABRICADOS,0013y00001h68jSAAQ,1531.7985,218.8283,218.8283,0,0,0,0,Other
0010M00001UUyu9QAD,Serasa S.A.,aBR300000004Rl2GAE,3206663.973,2769081.612,0,0,0,0,2769081.612,Legacy CDP
0013000000rq6Q5AAI,PRP Diagnostic Imaging Pty Ltd,0013000000rq6Q5AAI,709.7301,709.7301,0,0,0,709.7301,0,Other
0013y00001d0ct2AAA,"MUFG Bank, Ltd.",aBR30000000L6C7GAK,149579.16,48512.16,0,48512.16,0,0,0,Other
0013000000M20DXAAZ,LUMENIS BE LTD,aBR3y000000HCMFGA4,1600,800,800,0,0,0,0,Other
0013000000M2iU4AAJ,AUSTRALIAN WILDLIFE CONSERVANCY,0013000000M2iU4AAJ,21272.4771,21272.4771,21272.4771,0,0,0,0,Other
0013y00001fTEdwAAG,UDC Enterprise Wide CRM,aBR0M0000004i9mWAA,76352.3337,59868.4628,59868.4628,0,0,0,0,Other
0010M00001QmmmNQAR,RS Medical New Prod Org*,aBR3y0000004sjYGAQ,1798.3577,1798.3577,1798.3577,0,0,0,0,Other
0013y00001g5NUQAA2,Concentrix Solutions Corporation,aBR3y000000bsIkGAI,42000,42000,42000,0,0,0,0,Other
0013y00001gD1xHAAS,Kodiak Solutions LLC,aBR300000004F7rGAE,19981.7518,19981.7518,19981.7518,0,0,0,0,Other
0013000001GXa9eAAD,Progress Software Corporation - ShareFile Org,aBR300000004F56GAE,66150,9900,9900,0,0,0,0,Other
0013y00001d0sYOAAY,Oncourse,aBR3y000000H6YVGA0,13328,13328,13328,0,0,0,0,Other
0013y00001gccbpAAA,Seguros Comerciales Bolívar SA,aBR0M000000L93XWAS,157230,157230,0,147630,0,9600,0,Other
0013000000NPB8QAAX,FSTechnology S.p.A. - ORG Mercitalia Rail,aBR0M000000GpL9WAK,54720.24,54720.24,0,54720.24,0,0,0,Other
0013000001FanC8AAJ,"M&A CAPITAL PARTNERS CO.,LTD.",aBR3y00000057NzGAI,63993.037,63993.037,0,63993.037,0,0,0,Other
00130000002xTI6AAM,"Ionis Pharmaceuticals, Inc.",aBR3y0000004iW6GAI,200200.4628,181293.2628,0,0,0,0,181293.2628,Legacy CDP
00130000016gzhIAAQ,MBO America,00130000016gzhIAAQ,12500,2500,2500,0,0,0,0,Other
0013000000HIbodAAD,Gruppo Campagnolo (Campagnolo Srl e Fulcrum Wheels Srl),aBR3y000000wluDGAQ,4924.8216,2462.4108,2462.4108,0,0,0,0,Other
0013y00001Xz653AAB,ZOLL LifeVest Holdings LLC,aBR3y00000113iUGAQ,91000,91000,91000,0,0,0,0,Other
0013y00001dWyYbAAK,MARENCO CHIUSURE SRL,0013y00001dWyYbAAK,5198.4228,3009.6132,2188.8096,0,820.8036,0,0,Other
0010M00001YuNoTQAV,Centria Servicios Administrativos S.A.C.,0010M00001YuNoTQAV,4688.04,4688.04,4688.04,0,0,0,0,Other
0013y00001cw8ecAAA,Point32Health,aBR3y00000113VzGAI,164716,164716,0,164716,0,0,0,Other
001ed00000VweckAAB,"FedEx Freight, Inc.",aBR300000004DpXGAU,144867.7007,144867.7007,19981.7518,124885.9489,0,0,0,Other
00130000002x9AfAAI,Adena Services Ltd.,00130000002x9AfAAI,138068.6483,111751.0599,111751.0599,0,0,0,0,Other
0013y00001d2CCqAAM,The University of London,aBR3y0000000LivGAE,52657.8555,30390.0513,30390.0513,0,0,0,0,Other
0013y00001eU00zAAC,University of New Mexico (Enterprise),aBR30000000PAxmGAG,1500,1500,1500,0,0,0,0,Other
0013000001CA6R0AAL,Acorns,0013000001CA6R0AAL,412.6018,412.6018,412.6018,0,0,0,0,Other
0010M00001NYi2RQAT,ReUp Education (Coaches Org),aBR3y000000kAJ6GAM,3600,3600,3600,0,0,0,0,Other
0013y00001cZdXBAA0,"Natera, Inc.",aBR0M000000bpL4WAI,9500,2500,2500,0,0,0,0,Other
0013000001MszKSAAZ,"BankUnited, N.A.",aBR300000004EgSGAU,173946.515,173946.515,0,172146.515,0,1800,0,Other
0013000000NSPcLAAX,MS Companies,aBR0M000000Gns9WAC,584.7987,584.7987,584.7987,0,0,0,0,Other
0010M00001WknpvQAB,BEC Financial Technologies a.m.b.a. (Merkur Andelskasse),aBR0M000000Cda5WAC,7134.7896,2483.5692,1021.4444,437.7619,1024.3629,0,0,Other
00130000000cz3VAAQ,SWIFT SC,aBR3y0000000Ey5GAE,153070.4524,153070.4524,0,139937.5948,0,13132.8576,0,Other
0013000000A5VsGAAV,UNICO JAPAN INTERNATIONAL INC,0013000000A5VsGAAV,24256.08,24256.08,24256.08,0,0,0,0,Other
0013000001KzEVsAAN,Air India Limited,aBR3y000000HRvCGAW,438780.3387,438780.3387,0,429586.8035,0,9193.5352,0,Other
0013000000Li2SIAAZ,Relay Network,aBR3y000000bu3AGAQ,26485.536,26485.536,20965.536,0,5520,0,0,Other
0013000001M0tUFAAZ,VTP Group,0013000001M0tUFAAZ,33179.8281,33179.8281,0,31529.7064,0,1650.1217,0,Other
0010M00001ULZwjQAH,Light For the World Belgium,0010M00001ULZwjQAH,1255.0361,1255.0361,639.4334,0,0,615.6027,0,Other
0013y00001cyihbAAA,JOTELULU SL,0013y00001cyihbAAA,2050.1368,2050.1368,0,2050.1368,0,0,0,Other
0010M00001JzhcRQAR,"Electromed, Inc. (SDR DO NOT CONTACT)",0010M00001JzhcRQAR,7288.7865,1682.0277,1682.0277,0,0,0,0,Other
0013000001L689gAAB,Beach Park,aBR3y000000yhBZGAY,46774.7153,46774.7153,0,46774.7153,0,0,0,Other
0010M00001QlmcNQAR,POLICYBAZAAR INSURANCE BROKERS PRIVATE LIMITED,aBR3y000000HRPYGA4,5307.5343,5307.5343,0,5307.5343,0,0,0,Other
0010M00001S99hCQAR,Grain de Malice,0010M00001S99hCQAR,174414.6188,174414.6188,0,173098.7065,0,1315.9123,0,Other
0013y00001Z0r5pAAB,Fitness First Clubs Limited,aBR3y000000brNcGAI,157761.1158,116721.0458,106661.2378,0,0,10059.808,0,Other
0013y00001fEn79AAC,VASUDHA PHARMA CHEM Ltd. (Org 2),aBR3y000000g3ORGAY,5706.2164,5303.9627,0,5303.9627,0,0,0,Other
0013000000GtuaZAAR,Behr Process LLC,aBR300000004DFRGA2,46880.9137,46880.9137,0,46604.9137,0,276,0,Other
0013000001KaSYIAA3,Leap Development Pty Ltd,aBR3y000000wlQCGAY,52109.7113,49838.5748,0,47567.4384,0,2271.1364,0,Other
0010M00001QqYhcQAF,EthiFinance,0010M00001QqYhcQAF,615.6027,615.6027,615.6027,0,0,0,0,Other
0010M00001SIZNyQAP,San Antonio Water System Call Center Org,aBR3y0000011Ip5GAE,1320,440,440,0,0,0,0,Other
00130000000FEBhAAO,Meritage Homes Corporation,aBR3y0000004qwxGAA,1065666.096,450937.3002,0,419701.3002,0,31236,0,Other
0013000001CC9YlAAL,Perot Museum of Nature and Science,aBR3y000000g1kaGAA,1970.3104,1970.3104,1970.3104,0,0,0,0,Other
0010M00001WIEisQAH,L1 Capital,0010M00001WIEisQAH,34884.6556,34884.6556,34884.6556,0,0,0,0,Other
0013000000ZkIFaAAN,Willkie Farr & Gallagher LLP,0013000000ZkIFaAAN,84027.7382,63389.0471,56489.0471,0,6900,0,0,Other
0010M00001XxcVXQAZ,Pidilite Industries Ltd ( BDE Automation) Mpower,aBR0M00000009HpWAI,15611.8657,15611.8657,0,13554.5711,0,2057.2946,0,Other
00130000016hD2ZAAU,The Papé Group Inc,aBR3y000000LJW9GAO,27448.8897,24835.8897,0,24835.8897,0,0,0,Other
0013000000LzQuqAAF,Wingstop Restaurants Inc.,aBRed0000004tFiGAI,1299935.483,1176977.483,0,1092977.483,42000,42000,0,Other
0013000001MjQAiAAN,"TWENTY FIRST CENTURY HEALTH CARE CONSULTANTS, LLC",0013000001MjQAiAAN,1599.4743,1439.5268,1439.5268,0,0,0,0,Other
00130000016iS0gAAE,Customers Bank,aBR3y000000H6upGAC,326917,326917,316917,10000,0,0,0,Other
0010M00001UEhqIQAT,AIZ LIMITED COMPANY,0010M00001UEhqIQAT,48835.5744,46895.088,46895.088,0,0,0,0,Other
0010M00001UEfphQAD,AC FRANCE,aBR3y000000HBu2GAG,26101.5545,4432.3394,4432.3394,0,0,0,0,Other
0010M00001Qa8QaQAJ,Altus Group Limited (XBU),aBR0M000000bmemWAA,11043.3298,11043.3298,11043.3298,0,0,0,0,Other
0013y00001gETTPAA4,Equiti Group,aBR3y000000g2dwGAA,25444.0389,643.9436,643.9436,0,0,0,0,Other
0013y00001dy5IqAAI,Gran Insurance,0013y00001dy5IqAAI,3850,3850,3850,0,0,0,0,Other
0013y00001cQD82AAG,Media-Participations Paris,aBR30000000XnNRGA0,23967.465,23967.465,0,23967.465,0,0,0,Other
0013000001GUSd2AAH,BANCO DE INVESTIMENTO GLOBAL SA - BIG,0013000001GUSd2AAH,14050.2704,382.6922,382.6922,0,0,0,0,Other
0010M00001Qqj0YQAR,"PSKW, LLC d/b/a ConnectiveRx",aBR0M000000CcIoWAK,50236,50236,50236,0,0,0,0,Other
001300000093dj3AAA,"MSG Entertainment Holdings, LLC",aBR3y000000H7TBGA0,133770.7914,133770.7914,0,125663.5914,0,8107.2,0,Other
0013y00001djnTiAAI,Carrefour Comércio e Indústria Ltda - ORG CDP,aBR3y000000wmnPGAQ,136723.2364,136723.2364,0,118634.1643,0,18089.0721,0,Other
001ed00000c3y6fAAA,Merit America (EDU Acct),001ed00000c3y6fAAA,15563.0611,15563.0611,0,2123.0611,0,13440,0,Other
00130000016gCjKAAU,"FUTEBOL CLUBE DO PORTO - FUTEBOL, SAD",00130000016gCjKAAU,41040.18,41040.18,41040.18,0,0,0,0,Other
0010M00001W8HDuQAN,circlace Inc.,aBR3y000000523BGAQ,3780.7143,1840.2279,0,1840.2279,0,0,0,Other
0013000001NXtYXAA1,Paisabazaar Marketing and Consulting Private Limited,aBR3y000000HRPYGA4,68693.1616,68693.1616,0,67514.5033,0,1178.6583,0,Other
0010M00001P0QevQAF,PROGETTO COIMA,aBR3y000000cEnzGAE,2188.8096,2188.8096,0,2188.8096,0,0,0,Other
0013000000HIt71AAD,BPER Banca S.p.A.,aBR3y000000HCSkGAO,194272.0539,194272.0539,193420.591,851.4629,0,0,0,Other
0013000001JyHefAAF,Grizzly New Marketing B.V.,aBR3y0000004n5cGAA,849.2581,849.2581,849.2581,0,0,0,0,Other
0013y00001cQ5kmAAC,Brigham Young University - Enrollment Services,aBR0M0000008UzMWAU,69434.5456,64457.2728,41477.2728,21600,1380,0,0,Other
0013000000ZlrU2AAJ,"SI&C Co.,Ltd.",aBR3y00000053JjGAI,4042.68,1617.072,1617.072,0,0,0,0,Other
0013000000LiOO5AAN,"ROHTO Pharmaceutical Co., Ltd.",aBR3y0000004zeiGAA,20465.3269,18030.3528,18030.3528,0,0,0,0,Other
0013y00001bdhvPAAQ,Maui Jim,aBR300000004EjTGAU,252000,252000,214000,26000,0,12000,0,Other
001ed000006vw3tAAA,Relaxound GmbH,001ed000006vw3tAAA,39004.5871,39004.5871,0,39004.5871,0,0,0,Other
0013000000RXVkmAAH,Monte Carlo Fashions Ltd,aBR0M00000009GyWAI,48254.6711,48254.6711,0,47874.0716,0,380.5995,0,Other
0013y00001cs2dZAAQ,JustFund,aBR3y000000h4D7GAI,919.2694,730.0081,730.0081,0,0,0,0,Other
0010M00001UEa1HQAT,Epic Cycles Inc.,0010M00001UEa1HQAT,97843.5252,92916,60000,0,0,0,32916,Other
001ed00000skZTcAAM,CHEVRA HATZOLAH MELBOURNE INC. NPC Org,001ed00000skZTcAAM,709.0826,709.0826,709.0826,0,0,0,0,Other
0010M00001SHrn1QAD,Consorcio Ecuatoriano de Telecomunicaciones S.A. CONECEL,0010M00001SHrn1QAD,52650,52650,0,52650,0,0,0,Other
0013000000hJ9jhAAC,Skudo USA,aBR3y0000004q7jGAA,2276,276,0,0,276,0,0,Other
0013000000Ikl95AAB,HALAS DENTAL PTY LTD,0013000000Ikl95AAB,5525.62,1532,1532,0,0,0,0,Other
001ed00000OYDeZAAX,Send Services,001ed00000OYDeZAAX,10714.1606,10714.1606,6394.1606,0,0,4320,0,Other
0010M00001WJl7JQAT,Religare Broking Limited,aBR0M00000009KUWAY,11057.6466,11057.6466,0,10891.22,0,166.4266,0,Other
001ed000006aHerAAE,VIVA ENERGY RETAIL PTY LTD,aBR3y000000CmHoGAK,61756.7418,61756.7418,0,57424.549,0,4332.1928,0,Other
0013000000M1bPvAAJ,New Jersey Department of Education,aBR0M000000Ccf9WAC,48656,19220,11150,6690,1380,0,0,Other
0010M00001QlGAyQAN,HU Holding S.p.A.,0010M00001QlGAyQAN,20706.1388,20706.1388,0,20706.1388,0,0,0,Other
0010M00001QqX4sQAF,MRV Engenharia e Participações S.A,aBR3y000000wngkGAA,200187.8843,6376.3979,6376.3979,0,0,0,0,Other
